lat,lon,eal_score,risk_score,hurricane_score,coastal_flood_score,inland_flood_score,tornado_score,wildfire_score,wind_score,surge
29.1801,-82.9608,51.142,64.832,87.205,69.898,40.326,47.909,83.365,27.687,8.96
29.1801,-82.9408,51.283,65.287,87.207,70.23,40.256,48.009,83.552,27.684,8.97
29.1801,-82.9208,51.357,65.605,87.202,70.504,40.167,48.047,83.683,27.643,8.979
29.1801,-82.9008,51.385,65.816,87.192,70.72,40.076,48.045,83.772,27.582,8.986
29.1801,-82.8808,51.386,65.947,87.181,70.882,39.991,48.022,83.828,27.518,8.99
29.1801,-82.8608,51.373,66.025,87.171,70.998,39.92,47.991,83.863,27.46,8.994
29.1801,-82.8408,51.358,66.069,87.162,71.075,39.867,47.964,83.883,27.414,8.996
29.1801,-82.8208,51.346,66.093,87.156,71.123,39.833,47.944,83.894,27.384,8.997
29.1801,-82.8008,51.343,66.108,87.154,71.149,39.817,47.937,83.901,27.371,8.998
29.1801,-82.7808,51.353,66.121,87.156,71.157,39.823,47.946,83.905,27.378,8.999
29.1801,-82.7608,51.383,66.14,87.164,71.149,39.856,47.977,83.909,27.411,8.999
29.1801,-82.7408,51.446,66.174,87.181,71.123,39.929,48.044,83.916,27.484,8.999
29.1801,-82.7208,51.565,66.235,87.214,71.073,40.066,48.17,83.928,27.621,9.0
29.1801,-82.7008,51.776,66.347,87.271,70.991,40.307,48.391,83.95,27.862,9.002
29.1801,-82.6808,52.131,66.543,87.366,70.865,40.707,48.762,83.991,28.263,9.005
29.1801,-82.6608,52.698,66.866,87.518,70.681,41.339,49.351,84.06,28.9,9.011
29.1801,-82.6408,53.557,67.37,87.748,70.421,42.286,50.238,84.17,29.856,9.021
29.1801,-82.6208,54.78,68.105,88.073,70.065,43.623,51.498,84.337,31.215,9.038
29.1801,-82.6008,56.416,69.109,88.505,69.593,45.402,53.179,84.571,33.032,9.061
29.1801,-82.5808,58.462,70.386,89.044,68.977,47.621,55.284,84.879,35.317,9.093
29.1801,-82.5608,60.858,71.902,89.672,68.19,50.223,57.755,85.261,38.023,9.133
29.1801,-82.5408,63.49,73.59,90.357,67.198,53.096,60.487,85.709,41.05,9.18
29.1801,-82.5209,66.221,75.36,91.062,65.964,56.108,63.352,86.211,44.28,9.231
29.1801,-82.5009,68.924,77.129,91.752,64.45,59.138,66.231,86.755,47.603,9.283
29.1801,-82.4809,71.506,78.836,92.403,62.621,62.099,69.04,87.333,50.943,9.333
29.1801,-82.4609,73.916,80.447,93.0,60.446,64.952,71.736,87.943,54.271,9.381
29.1801,-82.4409,76.147,81.956,93.541,57.91,67.689,74.316,88.589,57.591,9.424
29.1801,-82.4209,78.214,83.378,94.031,55.017,70.331,76.797,89.276,60.925,9.462
29.1801,-82.4009,80.148,84.734,94.478,51.804,72.9,79.204,90.007,64.297,9.494
29.1801,-82.3809,81.977,86.047,94.893,48.349,75.413,81.554,90.782,67.71,9.522
29.1801,-82.3609,83.717,87.329,95.282,44.775,77.862,83.844,91.589,71.134,9.545
29.1801,-82.3409,85.368,88.577,95.648,41.242,80.214,86.047,92.408,74.494,9.563
29.1801,-82.3209,86.906,89.769,95.99,37.931,82.415,88.112,93.207,77.686,9.578
29.1801,-82.3009,88.299,90.874,96.301,35.003,84.395,89.977,93.951,80.587,9.589
29.1801,-82.2809,89.511,91.854,96.574,32.572,86.097,91.585,94.607,83.094,9.596
29.1801,-82.2609,90.516,92.681,96.805,30.681,87.485,92.901,95.154,85.142,9.6
29.1801,-82.2409,91.306,93.342,96.99,29.305,88.556,93.921,95.583,86.721,9.601
29.1801,-82.2209,91.895,93.84,97.13,28.366,89.337,94.667,95.901,87.868,9.598
29.1801,-82.2009,92.308,94.194,97.23,27.767,89.873,95.181,96.122,88.652,9.592
29.1801,-82.1809,92.58,94.429,97.298,27.41,90.218,95.513,96.265,89.153,9.581
29.1801,-82.1609,92.747,94.574,97.34,27.212,90.425,95.713,96.352,89.451,9.566
29.1801,-82.1409,92.841,94.655,97.364,27.111,90.538,95.822,96.4,89.613,9.545
29.1801,-82.1209,92.887,94.696,97.377,27.066,90.593,95.876,96.424,89.691,9.519
29.1801,-82.1009,92.906,94.713,97.382,27.048,90.615,95.897,96.433,89.723,9.486
29.1801,-82.0809,92.912,94.718,97.384,27.043,90.622,95.904,96.437,89.733,9.447
29.1801,-82.0609,92.914,94.719,97.384,27.042,90.624,95.906,96.437,89.735,9.4
29.1801,-82.0409,92.913,94.718,97.384,27.042,90.623,95.905,96.437,89.733,9.346
29.1801,-82.0209,92.907,94.714,97.382,27.047,90.617,95.899,96.434,89.726,9.283
29.1801,-82.0009,92.891,94.7,97.377,27.061,90.601,95.882,96.427,89.702,9.213
29.1801,-81.9809,92.853,94.666,97.365,27.098,90.561,95.842,96.409,89.648,9.133
29.1801,-81.9609,92.778,94.599,97.342,27.175,90.486,95.765,96.374,89.541,9.046
29.1801,-81.9409,92.648,94.484,97.3,27.322,90.356,95.63,96.314,89.358,8.951
29.1801,-81.921,92.442,94.303,97.232,27.572,90.156,95.42,96.22,89.071,8.849
29.1801,-81.901,92.144,94.039,97.133,27.97,89.869,95.116,96.084,88.656,8.741
29.1801,-81.881,91.74,93.682,96.996,28.558,89.487,94.707,95.901,88.094,8.629
29.1801,-81.861,91.228,93.228,96.819,29.373,89.011,94.19,95.668,87.381,8.513
29.1801,-81.841,90.621,92.689,96.605,30.433,88.455,93.578,95.392,86.526,8.396
29.1801,-81.821,89.944,92.085,96.364,31.73,87.844,92.896,95.081,85.557,8.279
29.1801,-81.801,89.235,91.45,96.107,33.234,87.214,92.181,94.753,84.516,8.163
29.1801,-81.781,88.536,90.818,95.851,34.892,86.601,91.473,94.422,83.445,8.05
29.1801,-81.761,87.885,90.223,95.61,36.648,86.039,90.808,94.105,82.385,7.941
29.1801,-81.741,87.313,89.69,95.395,38.45,85.551,90.213,93.811,81.361,7.838
29.1801,-81.721,86.836,89.234,95.217,40.264,85.15,89.705,93.548,80.387,7.741
29.1801,-81.701,86.462,88.863,95.078,42.071,84.84,89.288,93.318,79.461,7.65
29.1801,-81.681,86.193,88.576,94.98,43.873,84.617,88.961,93.119,78.577,7.567
29.1801,-81.661,86.022,88.369,94.923,45.683,84.477,88.719,92.949,77.721,7.492
29.1801,-81.641,85.943,88.237,94.904,47.521,84.41,88.553,92.805,76.883,7.424
29.1801,-81.621,85.949,88.174,94.922,49.409,84.41,88.458,92.685,76.056,7.363
29.1801,-81.601,86.031,88.175,94.973,51.367,84.471,88.427,92.586,75.243,7.309
29.1801,-81.581,86.183,88.236,95.055,53.405,84.587,88.456,92.509,74.453,7.261
29.1801,-81.561,86.398,88.352,95.164,55.525,84.756,88.542,92.455,73.705,7.22
29.1801,-81.541,86.67,88.523,95.295,57.719,84.974,88.685,92.426,73.027,7.184
29.1801,-81.521,86.993,88.743,95.446,59.967,85.24,88.885,92.425,72.453,7.153
29.1801,-81.501,87.363,89.013,95.613,62.243,85.555,89.142,92.455,72.022,7.126
29.1801,-81.481,87.777,89.33,95.792,64.519,85.918,89.459,92.521,71.769,7.104
29.1801,-81.461,88.232,89.693,95.981,66.767,86.332,89.838,92.623,71.728,7.085
29.1801,-81.441,88.726,90.102,96.177,68.962,86.798,90.28,92.766,71.923,7.069
29.1801,-81.421,89.259,90.554,96.38,71.084,87.317,90.787,92.949,72.368,7.056
29.1801,-81.401,89.827,91.046,96.587,73.118,87.887,91.354,93.17,73.061,7.045
29.1801,-81.381,90.424,91.572,96.797,75.049,88.502,91.975,93.426,73.984,7.036
29.1801,-81.361,91.04,92.121,97.007,76.864,89.149,92.635,93.709,75.098,7.028
29.1801,-81.341,91.659,92.676,97.212,78.54,89.81,93.315,94.007,76.344,7.022
29.1801,-81.3211,92.26,93.218,97.406,80.057,90.46,93.985,94.307,77.648,7.017
29.1801,-81.3011,92.819,93.724,97.584,81.389,91.07,94.617,94.593,78.927,7.013
29.1801,-81.2811,93.314,94.173,97.74,82.517,91.614,95.182,94.851,80.103,7.011
29.1801,-81.2611,93.73,94.552,97.87,83.432,92.074,95.66,95.071,81.119,7.008
29.1801,-81.2411,94.06,94.852,97.972,84.136,92.44,96.041,95.247,81.94,7.007
29.1801,-81.2211,94.305,95.075,98.047,84.644,92.713,96.326,95.379,82.56,7.006
29.1801,-81.2011,94.474,95.228,98.099,84.976,92.901,96.522,95.47,82.992,7.005
29.1801,-81.1811,94.575,95.32,98.129,85.153,93.015,96.64,95.524,83.257,7.005
29.1801,-81.1611,94.618,95.358,98.141,85.192,93.065,96.691,95.548,83.382,7.005
29.1801,-81.1411,94.613,95.35,98.138,85.103,93.061,96.686,95.544,83.386,7.005
29.1801,-81.1211,94.564,95.302,98.12,84.892,93.009,96.63,95.517,83.288,7.006
29.1801,-81.1011,94.476,95.218,98.09,84.557,92.916,96.53,95.469,83.103,7.007
29.1801,-81.0811,94.354,95.1,98.048,84.097,92.786,96.391,95.401,82.843,7.008
29.1801,-81.0611,94.201,94.953,97.996,83.512,92.624,96.216,95.318,82.524,7.01
29.1801,-81.0411,94.022,94.78,97.934,82.802,92.435,96.012,95.22,82.159,7.013
29.1801,-81.0211,93.822,94.586,97.863,81.972,92.224,95.784,95.111,81.763,7.016
29.1801,-81.0011,93.606,94.374,97.786,81.03,91.997,95.537,94.994,81.35,7.02
29.2001,-83.0608,48.223,59.149,86.834,67.895,39.272,45.088,81.117,25.819,8.877
29.2001,-83.0408,49.004,60.635,86.933,68.284,39.597,45.875,81.714,26.367,8.891
29.2001,-83.0208,49.678,61.967,87.016,68.711,39.837,46.536,82.248,26.805,8.906
29.2001,-83.0008,50.224,63.1,87.078,69.151,39.992,47.055,82.701,27.126,8.923
29.2001,-82.9808,50.637,64.016,87.122,69.58,40.067,47.432,83.067,27.333,8.939
29.2001,-82.9608,50.928,64.717,87.147,69.973,40.078,47.681,83.347,27.444,8.954
29.2001,-82.9408,51.115,65.227,87.16,70.313,40.045,47.828,83.55,27.482,8.967
29.2001,-82.9208,51.222,65.576,87.162,70.592,39.987,47.899,83.69,27.473,8.977
29.2001,-82.9008,51.275,65.802,87.158,70.808,39.92,47.921,83.782,27.437,8.985
29.2001,-82.8808,51.292,65.94,87.152,70.965,39.856,47.915,83.838,27.392,8.99
29.2001,-82.8608,51.292,66.018,87.146,71.073,39.802,47.898,83.87,27.349,8.994
29.2001,-82.8408,51.284,66.06,87.14,71.142,39.763,47.88,83.888,27.315,8.997
29.2001,-82.8208,51.277,66.08,87.136,71.182,39.737,47.866,83.897,27.292,8.998
29.2001,-82.8008,51.273,66.09,87.134,71.202,39.724,47.859,83.901,27.281,8.999
29.2001,-82.7808,51.276,66.096,87.134,71.208,39.723,47.86,83.903,27.281,8.999
29.2001,-82.7608,51.288,66.103,87.138,71.201,39.738,47.874,83.905,27.296,8.999
29.2001,-82.7408,51.32,66.116,87.146,71.179,39.778,47.909,83.908,27.336,8.999
29.2001,-82.7208,51.386,66.145,87.164,71.133,39.859,47.982,83.913,27.418,8.999
29.2001,-82.7008,51.514,66.204,87.2,71.05,40.016,48.122,83.925,27.576,8.998
29.2001,-82.6808,51.749,66.319,87.263,70.913,40.296,48.376,83.95,27.859,8.999
29.2001,-82.6608,52.15,66.528,87.371,70.697,40.765,48.806,83.997,28.336,9.0
29.2001,-82.6408,52.79,66.877,87.542,70.374,41.503,49.487,84.078,29.09,9.005
29.2001,-82.6208,53.748,67.419,87.796,69.913,42.595,50.5,84.21,30.211,9.012
29.2001,-82.6008,55.087,68.2,88.15,69.281,44.109,51.914,84.406,31.777,9.026
29.2001,-82.5808,56.839,69.247,88.609,68.446,46.079,53.76,84.679,33.83,9.045
29.2001,-82.5608,58.981,70.555,89.168,67.381,48.485,56.021,85.034,36.363,9.072
29.2001,-82.5408,61.438,72.084,89.804,66.064,51.251,58.627,85.471,39.312,9.106
29.2001,-82.5209,64.097,73.765,90.487,64.478,54.264,61.469,85.98,42.575,9.145
29.2001,-82.5009,66.835,75.522,91.183,62.613,57.4,64.428,86.549,46.039,9.188
29.2001,-82.4809,69.543,77.288,91.864,60.459,60.555,67.404,87.17,49.609,9.232
29.2001,-82.4609,72.15,79.015,92.509,58.016,63.656,70.327,87.833,53.221,9.276
29.2001,-82.4409,74.62,80.682,93.111,55.291,66.67,73.164,88.537,56.845,9.317
29.2001,-82.4209,76.945,82.284,93.667,52.31,69.585,75.908,89.281,60.473,9.355
29.2001,-82.4009,79.137,83.831,94.182,49.122,72.407,78.562,90.062,64.104,9.389
29.2001,-82.3809,81.207,85.332,94.662,45.809,75.133,81.129,90.875,67.724,9.418
29.2001,-82.3609,83.162,86.788,95.11,42.482,77.748,83.595,91.707,71.292,9.443
29.2001,-82.3409,84.991,88.189,95.527,39.279,80.218,85.931,92.536,74.735,9.464
29.2001,-82.3209,86.671,89.508,95.91,36.34,82.489,88.086,93.332,77.956,9.482
29.2001,-82.3009,88.169,90.712,96.253,33.788,84.503,90.005,94.064,80.847,9.495
29.2001,-82.2809,89.452,91.765,96.55,31.698,86.212,91.639,94.702,83.32,9.505
29.2001,-82.2609,90.502,92.642,96.795,30.09,87.592,92.965,95.23,85.326,9.511
29.2001,-82.2409,91.318,93.334,96.989,28.927,88.647,93.982,95.641,86.863,9.513
29.2001,-82.2209,91.918,93.849,97.134,28.139,89.409,94.72,95.943,87.974,9.512
29.2001,-82.2009,92.334,94.21,97.236,27.637,89.928,95.224,96.151,88.728,9.506
29.2001,-82.1809,92.604,94.446,97.304,27.34,90.258,95.546,96.286,89.207,9.496
29.2001,-82.1609,92.766,94.588,97.345,27.175,90.452,95.737,96.365,89.488,9.481
29.2001,-82.1409,92.854,94.666,97.368,27.093,90.555,95.838,96.408,89.636,9.461
29.2001,-82.1209,92.895,94.703,97.379,27.057,90.603,95.885,96.428,89.705,9.436
29.2001,-82.1009,92.91,94.716,97.383,27.044,90.62,95.902,96.436,89.73,9.403
29.2001,-82.0809,92.914,94.72,97.384,27.041,90.625,95.907,96.437,89.736,9.365
29.2001,-82.0609,92.915,94.72,97.384,27.041,90.625,95.907,96.438,89.736,9.318
29.2001,-82.0409,92.914,94.72,97.384,27.041,90.625,95.907,96.438,89.736,9.264
29.2001,-82.0209,92.911,94.717,97.383,27.044,90.621,95.903,96.436,89.731,9.202
29.2001,-82.0009,92.898,94.706,97.379,27.055,90.608,95.89,96.43,89.712,9.132
29.2001,-81.9809,92.864,94.675,97.369,27.089,90.573,95.853,96.414,89.661,9.054
29.2001,-81.9609,92.792,94.611,97.346,27.165,90.5,95.778,96.382,89.556,8.968
29.2001,-81.9409,92.661,94.496,97.305,27.314,90.371,95.642,96.323,89.366,8.875
29.2001,-81.921,92.451,94.311,97.238,27.575,90.166,95.425,96.229,89.06,8.776
29.2001,-81.901,92.138,94.037,97.136,27.995,89.864,95.102,96.089,88.607,8.671
29.2001,-81.881,91.708,93.66,96.993,28.623,89.455,94.66,95.898,87.98,8.562
29.2001,-81.861,91.155,93.176,96.807,29.497,88.935,94.091,95.651,87.167,8.45
29.2001,-81.841,90.489,92.594,96.581,30.639,88.316,93.408,95.353,86.178,8.337
29.2001,-81.821,89.739,91.936,96.323,32.041,87.626,92.635,95.015,85.04,8.224
29.2001,-81.801,88.944,91.238,96.047,33.667,86.903,91.816,94.652,83.802,8.112
29.2001,-81.781,88.152,90.539,95.769,35.458,86.19,90.995,94.283,82.519,8.004
29.2001,-81.761,87.409,89.876,95.506,37.348,85.527,90.217,93.927,81.241,7.9
29.2001,-81.741,86.75,89.28,95.272,39.279,84.944,89.516,93.596,80.008,7.801
29.2001,-81.721,86.198,88.768,95.076,41.209,84.458,88.914,93.298,78.84,7.708
29.2001,-81.701,85.763,88.35,94.923,43.116,84.078,88.421,93.037,77.745,7.622
29.2001,-81.681,85.448,88.026,94.815,44.997,83.801,88.035,92.813,76.714,7.542
29.2001,-81.661,85.245,87.791,94.75,46.865,83.62,87.75,92.622,75.734,7.47
29.2001,-81.641,85.147,87.639,94.727,48.738,83.526,87.557,92.46,74.791,7.405
29.2001,-81.621,85.142,87.561,94.743,50.637,83.508,87.445,92.325,73.873,7.347
29.2001,-81.601,85.218,87.55,94.792,52.578,83.555,87.404,92.213,72.974,7.296
29.2001,-81.581,85.366,87.597,94.872,54.572,83.659,87.424,92.122,72.098,7.25
29.2001,-81.561,85.572,87.696,94.976,56.616,83.81,87.498,92.051,71.255,7.211
29.2001,-81.541,85.827,87.841,95.101,58.7,84.002,87.621,92.002,70.469,7.177
29.2001,-81.521,86.123,88.027,95.242,60.8,84.231,87.787,91.976,69.768,7.147
29.2001,-81.501,86.451,88.25,95.393,62.891,84.492,87.997,91.976,69.185,7.122
29.2001,-81.481,86.808,88.508,95.552,64.943,84.788,88.249,92.004,68.757,7.101
29.2001,-81.461,87.192,88.801,95.717,66.933,85.119,88.548,92.063,68.518,7.084
29.2001,-81.441,87.604,89.129,95.885,68.842,85.49,88.898,92.158,68.497,7.069
29.2001,-81.421,88.047,89.495,96.057,70.66,85.908,89.303,92.289,68.716,7.056
29.2001,-81.401,88.524,89.9,96.234,72.384,86.377,89.769,92.46,69.189,7.046
29.2001,-81.381,89.039,90.347,96.416,74.017,86.9,90.297,92.669,69.917,7.037
29.2001,-81.361,89.59,90.832,96.603,75.561,87.476,90.885,92.915,70.885,7.03
29.2001,-81.341,90.17,91.348,96.793,77.015,88.097,91.524,93.191,72.059,7.025
29.2001,-81.3211,90.767,91.882,96.983,78.371,88.746,92.194,93.487,73.385,7.02
29.2001,-81.3011,91.36,92.416,97.168,79.615,89.398,92.87,93.791,74.788,7.017
29.2001,-81.2811,91.925,92.924,97.341,80.726,90.024,93.521,94.087,76.182,7.014
29.2001,-81.2611,92.436,93.386,97.496,81.681,90.595,94.115,94.358,77.483,7.011
29.2001,-81.2411,92.874,93.782,97.628,82.465,91.087,94.627,94.594,78.623,7.01
29.2001,-81.2211,93.228,94.101,97.734,83.071,91.485,95.041,94.784,79.558,7.008
29.2001,-81.2011,93.494,94.341,97.813,83.5,91.785,95.354,94.929,80.272,7.008
29.2001,-81.1811,93.676,94.505,97.866,83.762,91.993,95.57,95.028,80.773,7.007
29.2001,-81.1611,93.783,94.599,97.896,83.87,92.116,95.697,95.086,81.081,7.007
29.2001,-81.1411,93.824,94.634,97.906,83.833,92.166,95.748,95.109,81.222,7.008
29.2001,-81.1211,93.809,94.616,97.898,83.662,92.154,95.733,95.1,81.223,7.009
29.2001,-81.1011,93.746,94.553,97.875,83.361,92.089,95.662,95.066,81.11,7.01
29.2001,-81.0811,93.643,94.453,97.838,82.937,91.982,95.545,95.01,80.907,7.011
29.2001,-81.0611,93.507,94.321,97.791,82.394,91.839,95.391,94.937,80.635,7.014
29.2001,-81.0411,93.346,94.164,97.734,81.737,91.669,95.206,94.849,80.316,7.016
29.2001,-81.0211,93.164,93.987,97.67,80.974,91.479,94.998,94.751,79.966,7.02
29.2001,-81.0011,92.968,93.795,97.6,80.114,91.275,94.774,94.646,79.604,7.024
29.2201,-83.0808,46.491,56.457,86.557,67.687,38.188,43.271,80.084,24.347,8.848
29.2201,-83.0608,47.479,58.227,86.691,67.969,38.682,44.3,80.795,25.113,8.859
29.2201,-83.0408,48.399,59.914,86.813,68.323,39.107,45.24,81.468,25.793,8.874
29.2201,-83.0208,49.205,61.438,86.918,68.734,39.441,46.045,82.074,26.354,8.892
29.2201,-83.0008,49.869,62.74,87.001,69.174,39.677,46.688,82.59,26.78,8.911
29.2201,-82.9808,50.379,63.791,87.061,69.611,39.819,47.165,83.004,27.072,8.93
29.2201,-82.9608,50.744,64.591,87.101,70.017,39.883,47.49,83.318,27.247,8.948
29.2201,-82.9408,50.985,65.165,87.124,70.369,39.891,47.69,83.543,27.332,8.963
29.2201,-82.9208,51.13,65.554,87.135,70.654,39.864,47.797,83.694,27.356,8.976
29.2201,-82.9008,51.207,65.8,87.137,70.872,39.821,47.844,83.79,27.344,8.985
29.2201,-82.8808,51.242,65.946,87.136,71.026,39.776,47.855,83.847,27.317,8.991
29.2201,-82.8608,51.252,66.025,87.133,71.127,39.738,47.85,83.878,27.289,8.995
29.2201,-82.8408,51.252,66.065,87.129,71.188,39.71,47.84,83.893,27.265,8.997
29.2201,-82.8208,51.249,66.082,87.127,71.22,39.692,47.831,83.9,27.25,8.999
29.2201,-82.8008,51.247,66.089,87.126,71.236,39.684,47.827,83.903,27.242,8.999
29.2201,-82.7808,51.247,66.092,87.126,71.24,39.682,47.826,83.904,27.241,8.999
29.2201,-82.7608,51.251,66.094,87.127,71.235,39.688,47.832,83.905,27.247,8.999
29.2201,-82.7408,51.265,66.097,87.131,71.218,39.708,47.848,83.905,27.267,8.999
29.2201,-82.7208,51.3,66.107,87.141,71.18,39.756,47.889,83.907,27.315,8.998
29.2201,-82.7008,51.378,66.135,87.162,71.104,39.858,47.978,83.913,27.419,8.997
29.2201,-82.6808,51.535,66.2,87.205,70.966,40.057,48.155,83.927,27.623,8.996
29.2201,-82.6608,51.821,66.331,87.282,70.735,40.414,48.474,83.959,27.988,8.995
29.2201,-82.6408,52.307,66.57,87.412,70.372,41.003,49.009,84.02,28.597,8.994
29.2201,-82.6208,53.067,66.967,87.614,69.834,41.912,49.839,84.125,29.541,8.996
29.2201,-82.6008,54.175,67.574,87.906,69.076,43.22,51.043,84.291,30.909,9.0
29.2201,-82.5808,55.682,68.429,88.3,68.057,44.982,52.673,84.533,32.767,9.009
29.2201,-82.5608,57.596,69.55,88.797,66.746,47.208,54.743,84.864,35.139,9.024
29.2201,-82.5408,59.874,70.919,89.384,65.13,49.856,57.212,85.286,37.992,9.045
29.2201,-82.5209,62.429,72.49,90.037,63.208,52.832,59.994,85.796,41.245,9.072
29.2201,-82.5009,65.149,74.2,90.725,60.997,56.018,62.979,86.382,44.789,9.104
29.2201,-82.4809,67.922,75.98,91.42,58.521,59.299,66.057,87.033,48.515,9.139
29.2201,-82.4609,70.659,77.777,92.097,55.811,62.581,69.139,87.738,52.334,9.176
29.2201,-82.4409,73.303,79.553,92.742,52.903,65.802,72.167,88.486,56.184,9.213
29.2201,-82.4209,75.825,81.292,93.349,49.845,68.927,75.109,89.272,60.031,9.248
29.2201,-82.4009,78.216,82.986,93.917,46.697,71.938,77.95,90.088,63.849,9.281
29.2201,-82.3809,80.475,84.635,94.447,43.538,74.821,80.678,90.926,67.611,9.311
29.2201,-82.3609,82.597,86.23,94.942,40.465,77.556,83.275,91.771,71.27,9.337
29.2201,-82.3409,84.568,87.755,95.399,37.583,80.107,85.708,92.601,74.76,9.36
29.2201,-82.3209,86.363,89.181,95.816,34.997,82.428,87.932,93.391,77.992,9.379
29.2201,-82.3009,87.95,90.473,96.186,32.789,84.469,89.898,94.11,80.874,9.395
29.2201,-82.2809,89.301,91.596,96.504,31.002,86.192,91.564,94.736,83.332,9.407
29.2201,-82.2609,90.402,92.527,96.765,29.637,87.577,92.912,95.252,85.324,9.415
29.2201,-82.2409,91.254,93.259,96.97,28.654,88.636,93.946,95.654,86.853,9.419
29.2201,-82.2209,91.879,93.803,97.123,27.987,89.401,94.696,95.95,87.961,9.419
29.2201,-82.2009,92.312,94.183,97.23,27.561,89.922,95.209,96.155,88.717,9.415
29.2201,-82.1809,92.592,94.432,97.301,27.305,90.254,95.538,96.287,89.199,9.407
29.2201,-82.1609,92.76,94.582,97.344,27.162,90.45,95.732,96.366,89.483,9.393
29.2201,-82.1409,92.851,94.663,97.367,27.089,90.554,95.836,96.408,89.634,9.374
29.2201,-82.1209,92.894,94.702,97.379,27.056,90.602,95.884,96.428,89.704,9.349
29.2201,-82.1009,92.91,94.716,97.383,27.044,90.62,95.902,96.436,89.73,9.318
29.2201,-82.0809,92.914,94.72,97.384,27.041,90.625,95.907,96.437,89.736,9.28
29.2201,-82.0609,92.915,94.72,97.384,27.041,90.625,95.907,96.438,89.736,9.235
29.2201,-82.0409,92.914,94.72,97.384,27.041,90.625,95.907,96.438,89.736,9.182
29.2201,-82.0209,92.911,94.717,97.383,27.044,90.621,95.903,96.436,89.731,9.121
29.2201,-82.0009,92.897,94.705,97.379,27.056,90.607,95.889,96.43,89.711,9.052
29.2201,-81.9809,92.861,94.672,97.368,27.093,90.57,95.85,96.414,89.656,8.976
29.2201,-81.9609,92.784,94.604,97.344,27.175,90.493,95.769,96.38,89.54,8.892
29.2201,-81.9409,92.644,94.481,97.301,27.338,90.355,95.623,96.318,89.331,8.801
29.2201,-81.921,92.415,94.282,97.228,27.626,90.133,95.385,96.218,88.991,8.704
29.2201,-81.901,92.075,93.985,97.119,28.089,89.804,95.03,96.069,88.481,8.603
29.2201,-81.881,91.602,93.575,96.965,28.782,89.353,94.538,95.863,87.769,8.497
29.2201,-81.861,90.991,93.047,96.765,29.747,88.774,93.902,95.595,86.839,8.389
29.2201,-81.841,90.251,92.41,96.519,31.005,88.081,93.132,95.27,85.698,8.28
29.2201,-81.821,89.414,91.689,96.239,32.542,87.302,92.258,94.899,84.381,8.171
29.2201,-81.801,88.525,90.923,95.939,34.314,86.48,91.327,94.5,82.944,8.064
29.2201,-81.781,87.638,90.156,95.638,36.251,85.667,90.392,94.095,81.453,7.961
29.2201,-81.761,86.805,89.43,95.353,38.277,84.907,89.506,93.702,79.973,7.861
29.2201,-81.741,86.067,88.779,95.101,40.325,84.237,88.709,93.339,78.551,7.766
29.2201,-81.721,85.449,88.222,94.89,42.347,83.679,88.026,93.012,77.217,7.677
29.2201,-81.701,84.965,87.768,94.726,44.322,83.24,87.469,92.728,75.978,7.595
29.2201,-81.681,84.615,87.417,94.611,46.246,82.92,87.037,92.484,74.826,7.519
29.2201,-81.661,84.393,87.165,94.543,48.132,82.71,86.723,92.277,73.745,7.45
29.2201,-81.641,84.285,87.001,94.519,50.002,82.598,86.513,92.103,72.714,7.388
29.2201,-81.621,84.279,86.914,94.536,51.877,82.569,86.394,91.956,71.714,7.332
29.2201,-81.601,84.359,86.895,94.587,53.775,82.609,86.349,91.832,70.732,7.283
29.2201,-81.581,84.508,86.933,94.667,55.703,82.704,86.366,91.728,69.763,7.239
29.2201,-81.561,84.712,87.016,94.771,57.66,82.841,86.43,91.64,68.813,7.202
29.2201,-81.541,84.954,87.137,94.892,59.629,83.007,86.532,91.569,67.896,7.169
29.2201,-81.521,85.223,87.287,95.024,61.587,83.195,86.663,91.515,67.036,7.141
29.2201,-81.501,85.509,87.46,95.162,63.504,83.399,86.818,91.478,66.265,7.117
29.2201,-81.481,85.804,87.653,95.301,65.351,83.616,86.996,91.463,65.616,7.097
29.2201,-81.461,86.107,87.866,95.44,67.103,83.851,87.2,91.471,65.121,7.08
29.2201,-81.441,86.421,88.099,95.578,68.746,84.107,87.434,91.506,64.812,7.066
29.2201,-81.421,86.751,88.358,95.715,70.273,84.394,87.708,91.572,64.717,7.055
29.2201,-81.401,87.104,88.648,95.853,71.69,84.721,88.029,91.672,64.856,7.045
29.2201,-81.381,87.49,88.975,95.995,73.008,85.098,88.408,91.809,65.245,7.037
29.2201,-81.361,87.916,89.344,96.143,74.245,85.534,88.852,91.985,65.89,7.031
29.2201,-81.341,88.388,89.759,96.298,75.414,86.033,89.365,92.201,66.787,7.026
29.2201,-81.3211,88.902,90.216,96.462,76.527,86.59,89.941,92.452,67.911,7.022
29.2201,-81.3011,89.45,90.705,96.631,77.584,87.194,90.567,92.731,69.218,7.019
29.2201,-81.2811,90.014,91.211,96.802,78.577,87.823,91.221,93.026,70.642,7.016
29.2201,-81.2611,90.571,91.71,96.967,79.486,88.448,91.872,93.322,72.098,7.014
29.2201,-81.2411,91.091,92.178,97.121,80.287,89.037,92.485,93.603,73.497,7.012
29.2201,-81.2211,91.553,92.592,97.255,80.958,89.561,93.031,93.854,74.76,7.011
29.2201,-81.2011,91.937,92.937,97.367,81.482,90.0,93.488,94.064,75.831,7.011
